"time","exp","weibull","gompertz","lognormal","loglogit","gengamma"
193.8,0.631608292184867,0.695101968391598,0.689683770317144,0.641028760325484,0.68276379869373,0.698426680729066
193.9,0.631458560150281,0.69493019771177,0.689533002813418,0.640853093519554,0.682570940411524,0.698259508168041
194,0.631308863611876,0.694758441419303,0.689382247368892,0.64067748752505,0.682378118912402,0.698092346598037
194.1,0.631159202561236,0.694586699534391,0.689231503987172,0.640501942328312,0.682185334236529,0.697925196036659
194.2,0.63100957698995,0.694414972077207,0.689080772671862,0.640326457915658,0.681992586423985,0.697758056501495
194.3,0.630859986889606,0.694243259067903,0.688930053426569,0.640151034273373,0.681799875514761,0.697590928010118
194.4,0.630710432251795,0.694071560526605,0.688779346254895,0.639975671387716,0.681607201548762,0.697423810580084
194.5,0.630560913068111,0.693899876473419,0.688628651160447,0.639800369244918,0.681414564565806,0.697256704228934
194.6,0.630411429330148,0.693728206928428,0.688477968146826,0.639625127831184,0.681221964605625,0.697089608974195
194.7,0.630261981029504,0.693556551911692,0.688327297217637,0.63944994713269,0.681029401707865,0.696922524833375
194.8,0.630112568157777,0.693384911443248,0.688176638376482,0.639274827135586,0.680836875912084,0.696755451823971
194.9,0.629963190706568,0.693213285543112,0.688025991626965,0.639099767825993,0.680644387257755,0.696588389963461
195,0.629813848667482,0.693041674231277,0.687875356972687,0.638924769190006,0.680451935784266,0.696421339269307
195.1,0.629664542032122,0.692870077527713,0.687724734417249,0.638749831213692,0.680259521530917,0.696254299758958
195.2,0.629515270792096,0.692698495452368,0.687574123964254,0.638574953883093,0.680067144536922,0.696087271449846
195.3,0.629366034939012,0.692526928025168,0.687423525617302,0.638400137184222,0.679874804841412,0.695920254359388
195.4,0.629216834464483,0.692355375266016,0.687272939379995,0.638225381103067,0.679682502483429,0.695753248504986
195.5,0.62906766936012,0.692183837194793,0.687122365255931,0.638050685625589,0.679490237501932,0.695586253904025
195.6,0.628918539617538,0.692012313831357,0.686971803248711,0.637876050737721,0.679298009935793,0.695419270573876
195.7,0.628769445228356,0.691840805195546,0.686821253361935,0.637701476425372,0.679105819823798,0.695252298531893
195.8,0.628620386184191,0.691669311307172,0.686670715599202,0.637526962674422,0.67891366720465,0.695085337795417
195.9,0.628471362476665,0.691497832186029,0.686520189964109,0.637352509470727,0.678721552116965,0.694918388381771
196,0.6283223740974,0.691326367851886,0.686369676460256,0.637178116800115,0.678529474599275,0.694751450308264
196.1,0.628173421038022,0.69115491832449,0.68621917509124,0.63700378464839,0.678337434690026,0.69458452359219
196.2,0.628024503290157,0.690983483623567,0.68606868586066,0.636829513001329,0.67814543242758,0.694417608250826
196.3,0.627875620845434,0.69081206376882,0.68591820877211,0.636655301844682,0.677953467850213,0.694250704301436
196.4,0.627726773695485,0.690640658779929,0.685767743829189,0.636481151164176,0.677761540996119,0.694083811761266
196.5,0.627577961831941,0.690469268676555,0.685617291035494,0.63630706094551,0.677569651903403,0.693916930647549
196.6,0.627429185246438,0.690297893478334,0.685466850394618,0.636133031174358,0.677377800610091,0.6937500609775
196.7,0.627280443930613,0.690126533204881,0.685316421910159,0.635959061836368,0.67718598715412,0.693583202768322
196.8,0.627131737876104,0.689955187875788,0.685166005585711,0.635785152917166,0.676994211573346,0.693416356037201
196.9,0.626983067074552,0.689783857510628,0.685015601424869,0.635611304402347,0.676802473905538,0.693249520801308
197,0.626834431517601,0.689612542128948,0.684865209431228,0.635437516277486,0.676610774188384,0.693082697077797
197.1,0.626685831196894,0.689441241750275,0.68471482960838,0.63526378852813,0.676419112459484,0.692915884883809
197.2,0.626537266104078,0.689269956394115,0.684564461959921,0.635090121139803,0.67622748875636,0.69274908423647
197.3,0.626388736230803,0.689098686079951,0.684414106489442,0.634916514098003,0.676035903116444,0.692582295152889
197.4,0.626240241568719,0.688927430827244,0.684263763200537,0.634742967388201,0.675844355577088,0.692415517650161
197.5,0.626091782109478,0.688756190655433,0.684113432096797,0.634569480995848,0.67565284617556,0.692248751745365
197.6,0.625943357844735,0.688584965583936,0.683963113181816,0.634396054906367,0.675461374949043,0.692081997455566
197.7,0.625794968766147,0.688413755632149,0.683812806459184,0.634222689105157,0.67526994193464,0.691915254797813
197.8,0.625646614865373,0.688242560819445,0.683662511932492,0.634049383577594,0.675078547169367,0.69174852378914
197.9,0.625498296134072,0.688071381165178,0.683512229605331,0.633876138309028,0.67488719069016,0.691581804446565
198,0.625350012563908,0.687900216688676,0.683361959481292,0.633702953284786,0.674695872533868,0.691415096787093
198.1,0.625201764146545,0.687729067409249,0.683211701563964,0.63352982849017,0.674504592737262,0.691248400827713
198.2,0.62505355087365,0.687557933346184,0.683061455856938,0.633356763910459,0.674313351337026,0.691081716585396
198.3,0.62490537273689,0.687386814518746,0.682911222363801,0.633183759530906,0.674122148369763,0.690915044077104
198.4,0.624757229727938,0.687215710946178,0.682761001088144,0.633010815336743,0.673930983871994,0.690748383319777
198.5,0.624609121838464,0.687044622647704,0.682610792033553,0.632837931313175,0.673739857880157,0.690581734330346
198.6,0.624461049060144,0.686873549642522,0.682460595203617,0.632665107445387,0.673548770430607,0.690415097125723
198.7,0.624313011384653,0.686702491949813,0.682310410601924,0.632492343718537,0.673357721559616,0.690248471722807
198.8,0.624165008803671,0.686531449588732,0.682160238232061,0.632319640117762,0.673166711303376,0.690081858138482
198.9,0.624017041308877,0.686360422578417,0.682010078097614,0.632146996628173,0.672975739697996,0.689915256389614
199,0.623869108891954,0.68618941093798,0.68185993020217,0.631974413234861,0.672784806779501,0.689748666493059
199.1,0.623721211544586,0.686018414686516,0.681709794549314,0.631801889922892,0.672593912583836,0.689582088465653
199.2,0.623573349258459,0.685847433843094,0.681559671142633,0.631629426677307,0.672403057146865,0.689415522324221
199.3,0.623425522025261,0.685676468426764,0.68140955998571,0.631457023483128,0.672212240504368,0.689248968085571
199.4,0.623277729836684,0.685505518456556,0.681259461082132,0.631284680325351,0.672021462692044,0.689082425766497
199.5,0.623129972684418,0.685334583951475,0.681109374435482,0.631112397188949,0.671830723745512,0.688915895383776
199.6,0.622982250560158,0.685163664930507,0.680959300049343,0.630940174058875,0.671640023700309,0.688749376954175
199.7,0.6228345634556,0.684992761412617,0.6808092379273,0.630768010920057,0.671449362591889,0.68858287049444
199.8,0.622686911362443,0.684821873416746,0.680659188072936,0.6305959077574,0.671258740455625,0.688416376021306
199.9,0.622539294272385,0.684651000961817,0.680509150489834,0.630423864555789,0.671068157326812,0.688249893551492
200,0.62239171217713,0.68448014406673,0.680359125181574,0.630251881300084,0.670877613240661,0.688083423101702
200.1,0.622244165068381,0.684309302750363,0.68020911215174,0.630079957975124,0.670687108232303,0.687916964688627
200.2,0.622096652937844,0.684138477031574,0.680059111403913,0.629908094565725,0.670496642336787,0.687750518328939
200.3,0.621949175777227,0.683967666929199,0.679909122941673,0.629736291056682,0.670306215589082,0.687584084039301
200.4,0.621801733578239,0.683796872462054,0.679759146768602,0.629564547432766,0.670115828024078,0.687417661836355
200.5,0.621654326332594,0.683626093648932,0.67960918288828,0.629392863678729,0.669925479676583,0.687251251736734
200.6,0.621506954032004,0.683455330508606,0.679459231304285,0.629221239779297,0.669735170581323,0.687084853757051
200.7,0.621359616668185,0.683284583059828,0.679309292020199,0.629049675719179,0.669544900772947,0.686918467913909
200.8,0.621212314232855,0.683113851321329,0.6791593650396,0.628878171483058,0.669354670286023,0.686752094223893
200.9,0.621065046717733,0.682943135311816,0.679009450366066,0.628706727055598,0.669164479155035,0.686585732703574
201,0.620917814114542,0.68277243504998,0.678859548003175,0.62853534242144,0.668974327414391,0.686419383369509
201.1,0.620770616415005,0.682601750554487,0.678709657954505,0.628364017565204,0.668784215098419,0.68625304623824
201.2,0.620623453610848,0.682431081843982,0.678559780223635,0.628192752471489,0.668594142241365,0.686086721326294
201.3,0.620476325693797,0.682260428937092,0.678409914814139,0.628021547124872,0.668404108877397,0.685920408650183
201.4,0.620329232655583,0.682089791852421,0.678260061729596,0.627850401509909,0.668214115040603,0.685754108226406
201.5,0.620182174487937,0.681919170608551,0.678110220973581,0.627679315611136,0.66802416076499,0.685587820071446
201.6,0.620035151182592,0.681748565224045,0.67796039254967,0.627508289413066,0.667834246084487,0.685421544201771
201.7,0.619888162731284,0.681577975717444,0.677810576461437,0.627337322900192,0.667644371032945,0.685255280633835
201.8,0.61974120912575,0.681407402107268,0.677660772712459,0.627166416056986,0.667454535644132,0.685089029384077
201.9,0.61959429035773,0.681236844412018,0.677510981306309,0.6269955688679,0.66726473995174,0.684922790468924
202,0.619447406418964,0.68106630265017,0.677361202246562,0.626824781317364,0.667074983989381,0.684756563904784
202.1,0.619300557301196,0.680895776840184,0.67721143553679,0.626654053389788,0.666885267790589,0.684590349708053
202.2,0.619153742996171,0.680725267000496,0.677061681180568,0.626483385069561,0.666695591388815,0.684424147895112
202.3,0.619006963495636,0.680554773149522,0.676911939181468,0.626312776341052,0.666505954817438,0.684257958482328
202.4,0.618860218791341,0.680384295305657,0.676762209543062,0.62614222718861,0.666316358109752,0.684091781486053
202.5,0.618713508875036,0.680213833487276,0.676612492268923,0.625971737596563,0.666126801298976,0.683925616922624
202.6,0.618566833738474,0.680043387712733,0.676462787362621,0.625801307549219,0.665937284418251,0.683759464808365
202.7,0.61842019337341,0.679872958000361,0.676313094827728,0.625630937030865,0.665747807500636,0.683593325159584
202.8,0.618273587771602,0.679702544368471,0.676163414667815,0.625460626025769,0.665558370579116,0.683427197992574
202.9,0.618127016924807,0.679532146835356,0.676013746886452,0.625290374518179,0.665368973686596,0.683261083323616
203,0.617980480824788,0.679361765419287,0.675864091487209,0.625120182492323,0.665179616855901,0.683094981168974
203.1,0.617833979463306,0.679191400138514,0.675714448473655,0.624950049932409,0.66499030011978,0.6829288915449
203.2,0.617687512832126,0.679021051011267,0.675564817849359,0.624779976822624,0.664801023510906,0.682762814467628
203.3,0.617541080923015,0.678850718055755,0.675415199617891,0.624609963147138,0.664611787061871,0.682596749953382
